customer_id,age,income,tenure_months,policy_type,monthly_premium,claim_count,customer_service_calls,late_payments,satisfaction_score,discount_received,churned,annual_revenue,value_segment,risk_segment,predicted_churn_probability,churn_risk_group
1001,70,81036.0,7,Life,160.77,1,0,0,5,0,0,1929.2400000000002,High Value,Medium Satisfaction,0.2310038574431601,Low Risk
1002,19,42180.15,93,Renters,155.4,0,2,0,3,0,0,1864.8000000000002,Medium Value,Low Satisfaction,0.08932375879330266,Low Risk
1003,30,78609.86,53,Home,138.08,0,2,1,6,1,0,1656.96,Medium Value,Medium Satisfaction,0.037994917655953586,Low Risk
1004,60,36042.06,37,Home,218.53,1,2,0,4,1,0,2622.36,High Value,Low Satisfaction,0.4759682772199415,Medium Risk
1005,60,47219.2,23,Auto,200.91,0,2,1,10,0,0,2410.92,High Value,High Satisfaction,0.20277087127107013,Low Risk
1006,65,80618.44,97,Home,176.37,0,2,0,2,0,1,2116.44,High Value,Low Satisfaction,0.18828084373435738,Low Risk
1007,28,88603.51,8,Auto,168.98,2,1,0,4,0,1,2027.7599999999998,High Value,Low Satisfaction,0.620135239828508,High Risk
1008,68,72159.61,76,Home,107.9,1,1,2,6,0,0,1294.8000000000002,Low Value,Medium Satisfaction,0.028954441265811804,Low Risk
1009,64,58704.29,110,Auto,132.79,1,2,0,6,1,0,1593.48,Medium Value,Medium Satisfaction,0.012996508322174243,Low Risk
1010,74,20000.0,48,Renters,163.61,0,0,0,9,0,0,1963.3200000000002,High Value,High Satisfaction,0.09466758976783447,Low Risk
1011,40,60401.54,10,Renters,182.32,1,1,0,8,0,0,2187.84,High Value,High Satisfaction,0.1761638033134008,Low Risk
1012,72,76736.67,79,Auto,175.14,0,1,1,5,0,0,2101.68,High Value,Medium Satisfaction,0.07559534954507387,Low Risk
1013,33,58031.17,117,Auto,161.14,0,1,0,10,0,0,1933.6799999999998,High Value,High Satisfaction,0.01475849743002211,Low Risk
1014,48,64503.29,24,Home,225.03,2,2,0,3,0,0,2700.36,High Value,Low Satisfaction,0.4723329190572001,Medium Risk
1015,28,60916.42,90,Home,128.9,0,1,0,4,1,0,1546.8000000000002,Medium Value,Low Satisfaction,0.020777798019596148,Low Risk
1016,71,57922.46,47,Auto,180.59,3,3,0,5,1,1,2167.08,High Value,Medium Satisfaction,0.4208188270731907,Medium Risk
1017,33,66669.3,106,Home,175.11,0,2,0,1,0,0,2101.32,High Value,Low Satisfaction,0.06397709001088212,Low Risk
1018,25,59000.72,53,Auto,154.98,0,1,0,9,0,0,1859.7599999999998,Medium Value,High Satisfaction,0.03916465190567261,Low Risk
1019,21,96752.37,39,Auto,156.62,1,2,0,4,0,0,1879.44,High Value,Low Satisfaction,0.15148531617072292,Low Risk
1020,57,20000.0,67,Auto,155.72,0,2,0,8,1,0,1868.6399999999999,Medium Value,High Satisfaction,0.03208659279198671,Low Risk
1021,21,52991.46,66,Auto,103.13,0,0,0,5,1,0,1237.56,Low Value,Medium Satisfaction,0.03554775070276695,Low Risk
1022,73,45854.36,6,Renters,153.04,1,1,0,5,1,1,1836.48,Medium Value,Medium Satisfaction,0.21340607417491012,Low Risk
1023,42,69820.43,21,Life,168.67,2,1,0,2,0,0,2024.04,High Value,Low Satisfaction,0.3821513370321545,Medium Risk
1024,20,66697.19,73,Auto,149.49,0,0,0,8,0,0,1793.88,Medium Value,High Satisfaction,0.03435329515538461,Low Risk
1025,49,100688.25,74,Home,52.11,1,1,1,10,1,0,625.3199999999999,Low Value,High Satisfaction,0.020582469172948946,Low Risk
1026,20,107925.13,36,Auto,63.62,0,0,1,7,1,0,763.4399999999999,Low Value,Medium Satisfaction,0.05806402680799902,Low Risk
1027,44,47992.16,3,Home,98.18,1,1,0,2,0,0,1178.16,Low Value,Low Satisfaction,0.3596049311122732,Medium Risk
1028,46,65011.0,105,Auto,129.96,1,0,1,6,0,0,1559.52,Medium Value,Medium Satisfaction,0.012665458918379533,Low Risk
1029,49,69318.7,88,Home,100.6,1,0,1,9,0,0,1207.1999999999998,Low Value,High Satisfaction,0.015416654241237447,Low Risk
1030,67,47448.1,86,Life,164.07,0,2,0,8,1,0,1968.84,High Value,High Satisfaction,0.02852985932266989,Low Risk
1031,68,78824.4,113,Auto,188.64,1,0,0,10,1,0,2263.68,High Value,High Satisfaction,0.016963271697407255,Low Risk
1032,36,59730.84,78,Renters,195.02,0,2,0,3,0,0,2340.2400000000002,High Value,Low Satisfaction,0.0969534000618333,Low Risk
1033,38,41512.03,42,Auto,150.16,0,1,1,7,0,0,1801.92,Medium Value,Medium Satisfaction,0.07976986370533122,Low Risk
1034,22,58849.5,45,Auto,183.79,0,0,0,4,0,1,2205.48,High Value,Low Satisfaction,0.35943931771653354,Medium Risk
1035,35,43051.16,44,Auto,109.69,3,4,2,4,0,0,1316.28,Low Value,Low Satisfaction,0.22606762897502722,Low Risk
1036,45,87806.23,91,Auto,128.18,0,1,1,7,1,0,1538.16,Medium Value,Medium Satisfaction,0.010066482803697447,Low Risk
1037,59,106834.3,33,Auto,82.49,0,0,0,7,0,0,989.8799999999999,Low Value,Medium Satisfaction,0.02270869779052131,Low Risk
1038,39,70386.03,60,Auto,189.31,0,1,2,1,0,0,2271.7200000000003,High Value,Low Satisfaction,0.24426999226103013,Low Risk
1039,38,67448.09,86,Auto,223.47,2,1,0,1,0,0,2681.64,High Value,Low Satisfaction,0.10333694570660326,Low Risk
1040,23,68353.56,93,Auto,119.31,1,1,0,6,1,0,1431.72,Medium Value,Medium Satisfaction,0.028885032106232167,Low Risk
1041,18,91009.15,83,Home,40.0,1,0,0,2,0,0,480.0,Low Value,Low Satisfaction,0.05494425658327759,Low Risk
1042,22,90535.38,83,Life,92.01,1,1,0,3,0,0,1104.1200000000001,Low Value,Low Satisfaction,0.03919992653617808,Low Risk
1043,58,62455.62,70,Auto,105.74,1,1,0,2,0,0,1268.8799999999999,Low Value,Low Satisfaction,0.028336305402938012,Low Risk
1044,29,70556.98,109,Auto,75.32,0,2,0,2,1,0,903.8399999999999,Low Value,Low Satisfaction,0.02859372945995034,Low Risk
1045,43,79358.22,83,Auto,88.64,0,0,0,8,0,0,1063.68,Low Value,High Satisfaction,0.012463292821980866,Low Risk
1046,63,39970.88,77,Renters,144.21,0,0,1,8,1,0,1730.52,Medium Value,High Satisfaction,0.026348603323360874,Low Risk
1047,51,91677.38,26,Home,164.69,2,2,1,6,0,1,1976.28,High Value,Medium Satisfaction,0.20015325991352925,Low Risk
1048,66,103166.3,86,Home,42.1,1,2,0,3,0,0,505.20000000000005,Low Value,Low Satisfaction,0.02201442954328726,Low Risk
1049,31,90630.71,21,Auto,111.05,1,1,0,5,0,0,1332.6,Low Value,Medium Satisfaction,0.09454942244960501,Low Risk
1050,43,37596.93,100,Auto,136.7,1,1,1,7,0,0,1640.3999999999999,Medium Value,Medium Satisfaction,0.015930283410918667,Low Risk
1051,62,21659.99,2,Auto,87.0,1,0,0,5,1,0,1044.0,Low Value,Medium Satisfaction,0.1499765413198326,Low Risk
1052,44,80591.81,47,Life,145.63,0,0,0,7,0,0,1747.56,Medium Value,Medium Satisfaction,0.037112271971061775,Low Risk
1053,26,48275.83,108,Renters,129.7,0,2,1,10,1,0,1556.3999999999999,Medium Value,High Satisfaction,0.01469279554558183,Low Risk
1054,43,71316.93,30,Auto,114.81,0,1,0,7,0,0,1377.72,Low Value,Medium Satisfaction,0.03933636893067715,Low Risk
1055,74,98773.27,27,Home,96.1,0,1,0,4,0,0,1153.1999999999998,Low Value,Low Satisfaction,0.0921598056339188,Low Risk
1056,64,50546.99,71,Auto,147.3,0,3,0,10,1,0,1767.6000000000001,Medium Value,High Satisfaction,0.02335387162150867,Low Risk
1057,74,56693.8,20,Auto,100.64,1,0,0,10,1,0,1207.68,Low Value,High Satisfaction,0.02309030718358605,Low Risk
1058,39,71087.91,50,Renters,57.01,1,3,0,6,1,0,684.12,Low Value,Medium Satisfaction,0.04035364928072558,Low Risk
1059,64,36454.79,95,Home,135.99,0,0,0,9,1,0,1631.88,Medium Value,High Satisfaction,0.012358703582534446,Low Risk
1060,73,48327.16,23,Auto,79.24,1,4,0,4,1,1,950.8799999999999,Low Value,Low Satisfaction,0.47994019497230533,Medium Risk
1061,47,65546.87,13,Auto,60.92,0,1,0,10,0,0,731.04,Low Value,High Satisfaction,0.05354039571088307,Low Risk
1062,60,58389.99,81,Renters,140.83,1,3,1,1,0,0,1689.96,Medium Value,Low Satisfaction,0.06066084598568529,Low Risk
1063,65,78384.97,4,Home,127.67,1,0,0,8,0,0,1532.04,Medium Value,High Satisfaction,0.13668864585230844,Low Risk
1064,34,125851.55,14,Home,96.01,0,1,0,4,1,0,1152.1200000000001,Low Value,Low Satisfaction,0.21910348966914,Low Risk
1065,43,67181.04,20,Auto,145.3,2,2,0,8,0,0,1743.6000000000001,Medium Value,High Satisfaction,0.054338602321965565,Low Risk
1066,53,46482.34,13,Auto,154.08,2,1,0,9,0,0,1848.96,Medium Value,High Satisfaction,0.08737987502489293,Low Risk
1067,18,96201.29,3,Life,145.79,0,1,0,8,1,0,1749.48,Medium Value,High Satisfaction,0.22719489001467402,Low Risk
1068,25,30045.99,90,Home,144.16,1,2,2,1,1,0,1729.92,Medium Value,Low Satisfaction,0.09146914937301608,Low Risk
1069,66,34444.02,90,Auto,62.76,0,4,0,9,0,0,753.12,Low Value,High Satisfaction,0.021723129672119788,Low Risk
1070,52,51907.72,82,Home,193.2,0,1,0,5,0,0,2318.3999999999996,High Value,Medium Satisfaction,0.04885293582832602,Low Risk
1071,69,58776.49,96,Renters,160.09,2,1,0,8,0,0,1921.08,High Value,High Satisfaction,0.015561342965619542,Low Risk
1072,32,51380.4,78,Auto,92.21,1,1,0,6,0,0,1106.52,Low Value,Medium Satisfaction,0.026293526214909407,Low Risk
1073,64,64306.73,47,Auto,134.47,0,2,0,7,0,0,1613.6399999999999,Medium Value,Medium Satisfaction,0.04465567653239821,Low Risk
1074,73,71044.32,3,Home,143.02,2,3,1,3,0,0,1716.2400000000002,Medium Value,Low Satisfaction,0.3077185294003126,Medium Risk
1075,39,88517.11,1,Home,133.23,0,1,0,9,1,1,1598.7599999999998,Medium Value,High Satisfaction,0.4576303766309497,Medium Risk
1076,31,67006.14,90,Renters,215.69,0,1,0,9,1,0,2588.2799999999997,High Value,High Satisfaction,0.030027743888826692,Low Risk
1077,43,52637.18,24,Renters,47.46,0,0,0,10,1,0,569.52,Low Value,High Satisfaction,0.02019543312168278,Low Risk
1078,45,87322.2,113,Auto,68.57,0,0,0,2,0,0,822.8399999999999,Low Value,Low Satisfaction,0.011813207853965398,Low Risk
1079,40,47010.26,35,Auto,40.0,0,1,0,4,1,0,480.0,Low Value,Low Satisfaction,0.07420116433077412,Low Risk
1080,31,29082.74,14,Life,138.59,1,1,0,4,1,0,1663.08,Medium Value,Low Satisfaction,0.2052439976530587,Low Risk
1081,41,91531.03,67,Auto,159.48,1,2,1,1,1,1,1913.7599999999998,High Value,Low Satisfaction,0.2154493361207135,Low Risk
1082,19,90120.77,13,Home,151.27,0,0,0,4,1,0,1815.2400000000002,Medium Value,Low Satisfaction,0.19660422730711644,Low Risk
1083,62,47569.44,47,Home,121.99,2,1,0,3,1,0,1463.8799999999999,Medium Value,Low Satisfaction,0.06991728740657557,Low Risk
1084,43,56219.83,50,Home,153.29,2,0,1,2,0,0,1839.48,Medium Value,Low Satisfaction,0.16237190942237756,Low Risk
1085,31,44827.59,78,Auto,121.66,0,0,1,6,1,0,1459.92,Medium Value,Medium Satisfaction,0.029656936140288616,Low Risk
1086,73,72185.73,85,Renters,168.33,1,2,1,3,1,0,2019.96,High Value,Low Satisfaction,0.09189509902196083,Low Risk
1087,68,103105.08,26,Renters,184.83,0,2,0,10,0,0,2217.96,High Value,High Satisfaction,0.2074153105717728,Low Risk
1088,24,80463.4,3,Home,93.1,0,0,2,9,0,0,1117.1999999999998,Low Value,High Satisfaction,0.15153075372529373,Low Risk
1089,20,87785.94,51,Home,122.06,0,1,0,9,0,0,1464.72,Medium Value,High Satisfaction,0.04916220401463434,Low Risk
1090,64,83034.02,40,Auto,129.35,1,1,0,8,1,0,1552.1999999999998,Medium Value,High Satisfaction,0.047567987049398935,Low Risk
1091,40,64997.38,68,Auto,199.14,0,0,0,8,1,0,2389.68,High Value,High Satisfaction,0.03131920190890583,Low Risk
1092,63,88833.49,36,Auto,98.4,1,0,0,2,0,0,1180.8000000000002,Low Value,Low Satisfaction,0.13487839020770032,Low Risk
1093,60,81390.67,51,Auto,184.39,2,2,0,6,0,0,2212.68,High Value,Medium Satisfaction,0.22957907768148558,Low Risk
1094,64,96667.81,107,Life,69.03,1,0,0,4,0,0,828.36,Low Value,Low Satisfaction,0.010950568894318415,Low Risk
1095,62,54889.92,1,Renters,190.96,0,0,0,10,1,1,2291.52,High Value,High Satisfaction,0.5776865454226902,Medium Risk
1096,35,26761.54,104,Home,173.33,3,2,1,2,0,0,2079.96,High Value,Low Satisfaction,0.10766261857915263,Low Risk
1097,55,87995.52,111,Home,128.0,1,1,0,2,0,0,1536.0,Medium Value,Low Satisfaction,0.021288264458807393,Low Risk
1098,52,72694.93,33,Auto,176.25,0,2,0,10,1,0,2115.0,High Value,High Satisfaction,0.10754243488222975,Low Risk
1099,68,58486.99,7,Life,112.46,0,1,0,7,0,0,1349.52,Low Value,Medium Satisfaction,0.09088267810354594,Low Risk
1100,32,59716.64,117,Auto,93.47,0,1,0,1,0,0,1121.6399999999999,Low Value,Low Satisfaction,0.022913213706710765,Low Risk
1101,42,121203.1,116,Auto,211.79,0,1,0,8,0,0,2541.48,High Value,High Satisfaction,0.3021494247437159,Medium Risk
1102,72,50871.72,52,Home,110.65,0,4,1,5,0,1,1327.8000000000002,Low Value,Medium Satisfaction,0.40163210865699944,Medium Risk
1103,54,46227.33,11,Renters,165.47,1,3,0,10,1,0,1985.6399999999999,High Value,High Satisfaction,0.19677315963862946,Low Risk
1104,45,66876.25,27,Renters,184.9,1,2,0,8,0,0,2218.8,High Value,High Satisfaction,0.15534876816168716,Low Risk
1105,27,90970.8,14,Auto,171.28,0,2,0,2,0,0,2055.36,High Value,Low Satisfaction,0.37648230482572453,Medium Risk
1106,56,115124.84,86,Renters,161.97,1,1,0,1,0,0,1943.6399999999999,High Value,Low Satisfaction,0.09485698138645737,Low Risk
1107,74,79462.03,80,Auto,165.61,1,0,0,2,0,1,1987.3200000000002,High Value,Low Satisfaction,0.24591194110709494,Low Risk
1108,34,37051.01,46,Auto,182.59,1,2,0,6,0,0,2191.08,High Value,Medium Satisfaction,0.2091086205410425,Low Risk
1109,56,108359.01,76,Renters,149.3,0,4,1,4,0,0,1791.6000000000001,Medium Value,Low Satisfaction,0.10361497896027394,Low Risk
1110,39,64571.69,113,Renters,133.22,0,2,0,8,0,0,1598.6399999999999,Medium Value,High Satisfaction,0.012481599122848835,Low Risk
1111,43,46570.39,110,Home,73.4,1,1,1,9,0,0,880.8000000000001,Low Value,High Satisfaction,0.008173813414398396,Low Risk
1112,61,41253.37,10,Home,149.32,1,1,0,9,0,0,1791.84,Medium Value,High Satisfaction,0.08492848780059224,Low Risk
1113,42,83399.23,24,Renters,181.28,0,0,0,5,1,0,2175.36,High Value,Medium Satisfaction,0.21430247186108223,Low Risk
1114,34,70254.25,61,Renters,85.47,2,3,0,6,0,0,1025.6399999999999,Low Value,Medium Satisfaction,0.03380258109348494,Low Risk
1115,30,72591.66,110,Renters,124.69,0,1,0,7,0,0,1496.28,Medium Value,Medium Satisfaction,0.013006982854661966,Low Risk
1116,37,93303.07,18,Home,154.14,0,0,0,4,0,0,1849.6799999999998,Medium Value,Low Satisfaction,0.17502465160726682,Low Risk
1117,42,47352.6,86,Life,203.06,1,0,1,10,0,0,2436.7200000000003,High Value,High Satisfaction,0.041192166016492414,Low Risk
1118,21,95055.4,9,Life,82.86,1,1,0,3,0,0,994.3199999999999,Low Value,Low Satisfaction,0.17432041509794716,Low Risk
1119,27,53578.54,17,Auto,170.71,1,1,0,2,0,0,2048.52,High Value,Low Satisfaction,0.37369002268830115,Medium Risk
1120,20,112608.16,102,Renters,118.9,0,0,0,10,0,0,1426.8000000000002,Medium Value,High Satisfaction,0.030909974746948454,Low Risk
1121,58,78172.26,104,Home,104.69,3,3,2,4,0,0,1256.28,Low Value,Low Satisfaction,0.03488953197291535,Low Risk
1122,62,44754.75,58,Auto,93.69,1,3,0,9,0,0,1124.28,Low Value,High Satisfaction,0.03592044741128385,Low Risk
1123,35,20440.8,13,Home,105.5,2,0,0,5,0,0,1266.0,Low Value,Medium Satisfaction,0.13230733768655345,Low Risk
1124,64,82796.34,50,Auto,157.46,1,3,0,1,0,1,1889.52,High Value,Low Satisfaction,0.2882962816407781,Low Risk
1125,53,56768.03,101,Home,124.75,2,3,2,5,0,0,1497.0,Medium Value,Medium Satisfaction,0.02960103395144655,Low Risk
1126,64,61577.55,6,Renters,167.14,0,0,0,6,1,0,2005.6799999999998,High Value,Medium Satisfaction,0.20566675688498862,Low Risk
1127,39,81856.31,85,Auto,84.52,0,2,1,10,0,0,1014.24,Low Value,High Satisfaction,0.009609667234915605,Low Risk
1128,51,87229.1,51,Auto,166.36,0,2,1,6,1,0,1996.3200000000002,High Value,Medium Satisfaction,0.08757236209207461,Low Risk
1129,64,91921.63,36,Life,154.52,1,2,0,5,1,1,1854.2400000000002,Medium Value,Medium Satisfaction,0.1336982954263679,Low Risk
1130,25,39153.49,71,Auto,67.15,2,1,0,8,0,0,805.8000000000001,Low Value,High Satisfaction,0.027224250999376056,Low Risk
1131,57,96369.68,100,Auto,202.78,2,3,0,5,1,0,2433.36,High Value,Medium Satisfaction,0.10683307162436746,Low Risk
1132,66,52261.0,25,Auto,150.3,2,2,0,10,1,0,1803.6000000000001,Medium Value,High Satisfaction,0.05631818261046556,Low Risk
1133,61,20000.0,11,Home,169.44,2,1,2,3,0,1,2033.28,High Value,Low Satisfaction,0.6998651450273218,High Risk
1134,36,39074.31,44,Home,187.03,1,1,0,3,0,1,2244.36,High Value,Low Satisfaction,0.32405097219512613,Medium Risk
1135,59,69796.55,14,Renters,178.58,0,2,0,4,0,1,2142.96,High Value,Low Satisfaction,0.44160287285381317,Medium Risk
1136,58,43466.09,109,Home,129.33,1,1,0,10,0,1,1551.96,Medium Value,High Satisfaction,0.012903242467980254,Low Risk
1137,54,63063.02,29,Renters,167.63,1,2,1,8,0,0,2011.56,High Value,High Satisfaction,0.13648044440210877,Low Risk
1138,23,72441.55,74,Home,53.55,0,0,0,9,1,0,642.5999999999999,Low Value,High Satisfaction,0.017166790208281334,Low Risk
1139,69,61009.52,50,Auto,152.72,1,1,1,7,0,0,1832.6399999999999,Medium Value,Medium Satisfaction,0.05096655054103099,Low Risk
1140,43,54124.2,112,Home,212.96,0,0,1,2,1,0,2555.52,High Value,Low Satisfaction,0.048886823137012224,Low Risk
1141,51,37484.69,5,Renters,103.71,3,3,3,9,0,1,1244.52,Low Value,High Satisfaction,0.6120334362830886,High Risk
1142,73,65482.76,72,Home,176.2,2,3,0,6,1,0,2114.3999999999996,High Value,Medium Satisfaction,0.06321443579067941,Low Risk
1143,62,20000.0,110,Auto,214.78,0,1,0,6,0,1,2577.36,High Value,Medium Satisfaction,0.44012153664766346,Medium Risk
1144,23,49908.04,69,Auto,166.01,0,2,0,6,0,0,1992.12,High Value,Medium Satisfaction,0.052912864479690035,Low Risk
1145,54,44588.75,88,Auto,181.14,0,3,1,1,1,1,2173.68,High Value,Low Satisfaction,0.1070497738706621,Low Risk
1146,74,59733.71,104,Auto,64.37,2,3,1,9,0,0,772.44,Low Value,High Satisfaction,0.011401575852956803,Low Risk
1147,50,60306.74,57,Home,92.93,0,0,1,6,0,0,1115.16,Low Value,Medium Satisfaction,0.018720562369431416,Low Risk
1148,70,86119.05,26,Auto,199.34,0,1,0,7,1,0,2392.08,High Value,Medium Satisfaction,0.1830542280993107,Low Risk
1149,39,99836.5,6,Renters,178.22,0,1,0,1,0,0,2138.64,High Value,Low Satisfaction,0.3744007861845437,Medium Risk
1150,38,40408.87,16,Auto,157.32,1,0,0,5,0,0,1887.84,High Value,Medium Satisfaction,0.16298314586645074,Low Risk
1151,23,108842.32,60,Auto,123.09,1,1,0,3,0,0,1477.08,Medium Value,Low Satisfaction,0.07046643570075159,Low Risk
1152,23,47855.5,100,Home,147.81,1,1,0,9,0,0,1773.72,Medium Value,High Satisfaction,0.05515488348983453,Low Risk
1153,72,68795.59,12,Auto,213.22,1,2,0,2,0,1,2558.64,High Value,Low Satisfaction,0.7912636864632936,High Risk
1154,65,76238.99,75,Renters,130.41,0,1,1,4,0,0,1564.92,Medium Value,Low Satisfaction,0.030382613699260576,Low Risk
1155,21,118780.82,3,Auto,166.47,0,1,0,3,1,1,1997.6399999999999,High Value,Low Satisfaction,0.5057706508400718,Medium Risk
1156,47,53069.79,63,Auto,165.28,1,1,2,9,0,0,1983.3600000000001,High Value,High Satisfaction,0.04256110514447216,Low Risk
1157,28,25471.76,108,Renters,105.04,0,0,3,3,0,0,1260.48,Low Value,Low Satisfaction,0.04414227998246895,Low Risk
1158,47,97788.35,64,Home,108.51,1,2,0,1,1,1,1302.1200000000001,Low Value,Low Satisfaction,0.04872217824345415,Low Risk
1159,48,46665.78,62,Auto,203.72,2,1,0,8,1,0,2444.64,High Value,High Satisfaction,0.07671563385667483,Low Risk
1160,41,57045.05,101,Auto,160.66,2,0,0,1,0,0,1927.92,High Value,Low Satisfaction,0.0332629399456143,Low Risk
1161,72,40409.51,6,Renters,104.38,2,0,1,1,0,0,1252.56,Low Value,Low Satisfaction,0.24321165008043638,Low Risk
1162,26,57108.52,19,Life,120.99,1,0,0,7,1,0,1451.8799999999999,Medium Value,Medium Satisfaction,0.06280949866372099,Low Risk
1163,72,46511.39,18,Renters,90.65,0,0,0,9,1,0,1087.8000000000002,Low Value,High Satisfaction,0.020584807664840818,Low Risk
1164,20,79881.72,80,Auto,182.99,2,1,0,4,1,0,2195.88,High Value,Low Satisfaction,0.1020830275598197,Low Risk
1165,68,66777.42,87,Life,123.67,0,1,0,10,0,0,1484.04,Medium Value,High Satisfaction,0.011611121564867564,Low Risk
1166,48,50016.79,43,Auto,124.27,1,3,0,4,0,0,1491.24,Medium Value,Low Satisfaction,0.09236912616654751,Low Risk
1167,57,86909.18,101,Auto,172.84,0,1,1,5,0,0,2074.08,High Value,Medium Satisfaction,0.03603786175429536,Low Risk
1168,54,70609.93,73,Renters,59.43,0,1,1,5,1,0,713.16,Low Value,Medium Satisfaction,0.0202566714785125,Low Risk
1169,53,24386.94,3,Auto,133.34,0,1,0,2,1,0,1600.08,Medium Value,Low Satisfaction,0.38406716921392703,Medium Risk
1170,41,85233.47,72,Auto,134.51,0,2,0,9,0,0,1614.12,Medium Value,High Satisfaction,0.017345792952107898,Low Risk
1171,48,69067.09,38,Auto,122.15,3,3,0,10,0,0,1465.8000000000002,Medium Value,High Satisfaction,0.04893909458157966,Low Risk
1172,23,95596.11,68,Auto,110.27,0,1,0,9,1,0,1323.24,Low Value,High Satisfaction,0.02338381993465235,Low Risk
1173,19,67726.18,76,Renters,103.05,2,0,1,9,1,0,1236.6,Low Value,High Satisfaction,0.02785884078434583,Low Risk
1174,37,47582.39,44,Home,147.71,1,0,1,9,0,0,1772.52,Medium Value,High Satisfaction,0.05767604068385439,Low Risk
1175,45,60505.5,95,Auto,89.55,0,2,0,1,1,0,1074.6,Low Value,Low Satisfaction,0.017285524560700996,Low Risk
1176,28,82686.23,89,Home,142.25,1,0,0,8,0,0,1707.0,Medium Value,High Satisfaction,0.030203265755437175,Low Risk
1177,21,48043.78,117,Life,110.12,1,1,0,8,1,0,1321.44,Low Value,High Satisfaction,0.014961792609834998,Low Risk
1178,32,55313.47,80,Renters,113.11,3,1,0,4,0,0,1357.32,Low Value,Low Satisfaction,0.035955673775328024,Low Risk
1179,23,60122.85,63,Auto,143.86,0,2,0,10,0,0,1726.3200000000002,Medium Value,High Satisfaction,0.04874949194118247,Low Risk
1180,71,39713.82,42,Life,112.61,1,0,1,1,1,0,1351.32,Low Value,Low Satisfaction,0.18878249627522803,Low Risk
1181,66,48360.88,64,Renters,192.02,0,1,1,1,0,0,2304.2400000000002,High Value,Low Satisfaction,0.14328172089503569,Low Risk
